user_id,txn_id,transaction_hour,imei_match,location_anomaly,txn_amount,amount_deviation,recipient_novelty,velocity_score,time_since_last_txn,daily_limit_proximity,cumulative_session_amt,alert_number_match,account_check_flag,bvn_check_flag,dob_extracted_flag,pin_reset_flag,time_since_pin_reset,session_anomaly,intermediate_account,layered_transfer,is_fraud,recipient_Known,recipient_Merchant,recipient_POS_Unknown,txn_type_Airtime,txn_type_BillPayment,txn_type_Transfer
137,8240,8,0,0,71307.38,2.859698364081011,0,1.2088,26.599526175934546,0.2019,100678.89,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
137,8241,10,1,0,18697.26,0.01207801289499771,0,4.0904,45.72253705336563,0.0931,22183.4,1,1,0,1,1,1.98,0,1,0,0,0,0,1,0,0,1
137,8242,11,1,0,59495.76,2.2203725177899223,0,2.5705,20.788283473079368,0.2826,68526.6,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
138,8243,20,1,0,106534.09,5.0,0,1.7428,13.482006951873544,0.6463,142031.19,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8244,5,1,0,2972.97,0.04260134587782634,1,0.4908,1.6691419391154962,0.0108,3933.27,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8245,15,1,1,995.63,-0.6506058301387646,0,2.8264,93.85194333917852,0.0029,1216.99,1,1,1,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
138,8246,16,1,0,4050.38,0.4203150134878659,0,3.1698,26.485338284171856,0.017,4666.11,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,1,0,0
138,8247,17,1,1,9565.18,2.35366938567287,1,3.3201,28.24374813428163,0.0589,11415.51,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8248,17,1,0,8875.89,2.112021123686324,1,1.8974,1.1773774139842716,0.0563,12199.5,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
138,8249,17,0,1,6284.36,1.2034939139690901,0,0.6568,55.95844514897144,0.0438,8195.97,1,0,0,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
138,8250,21,1,0,7563.25,1.6518415554145969,0,1.0961,72.15168656488297,0.0269,9016.71,1,0,0,1,0,999999.0,0,0,1,0,1,0,0,0,0,1
138,8251,18,1,0,6415.9,1.2496086296645306,0,3.0221,30.47349179733488,0.0411,9562.92,1,1,0,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
138,8252,16,1,1,3069.05,0.0762846504545174,0,1.9247,9.433436928773148,0.0084,4151.77,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
138,8253,2,1,1,3579.29,0.2551623495303998,0,3.5618,0.1965156837003018,0.0222,3606.26,1,0,0,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
138,8254,19,1,0,6991.09,1.4512562145882075,1,7.5518,44.95081452236455,0.0295,7250.31,1,0,0,0,0,999999.0,0,0,0,0,0,0,1,0,0,1
138,8255,17,1,0,7557.73,1.6499063780492413,1,2.3046,1.2181437545730338,0.0441,8076.07,1,0,0,0,0,999999.0,0,0,0,0,0,0,1,1,0,0
138,8256,20,1,1,6436.34,1.2567743951261,1,1.7449,37.868661379578626,0.0187,7482.86,1,1,0,0,0,999999.0,0,0,1,0,1,0,0,0,1,0
138,8257,17,1,0,7625.8,1.6737700597991931,0,0.7956,83.45590136335234,0.0363,9952.69,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8258,21,1,0,51436.99,5.0,0,3.5463,64.28518554503259,0.1435,60065.7,1,0,0,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
138,8259,17,1,0,7039.03,1.4680628093155863,1,2.7886,14.469321460389333,0.0361,10348.22,1,0,0,0,0,999999.0,1,1,0,0,1,0,0,0,0,1
138,8260,18,1,0,6530.72,1.289861721166359,0,2.4107,45.5049763418342,0.0483,6550.89,1,1,0,0,0,999999.0,0,1,1,0,1,0,0,1,0,0
138,8261,19,1,0,1653.61,-0.41993409049085556,0,2.7832,19.414330150435696,0.0073,2378.09,1,0,0,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
138,8262,20,1,1,66711.01,5.0,1,2.4195,30.86856034812713,0.2587,77579.8,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
138,8263,21,1,0,11037.03,2.8696640967594913,0,2.4569,1.3205493147796517,0.0611,14984.11,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,1,0
138,8264,17,1,1,183430.95,5.0,1,1.0456,75.90184587229746,0.9347,270875.69,1,1,0,0,0,999999.0,1,0,0,0,0,0,1,1,0,0
138,8265,20,1,1,5809.51,1.0370230857192808,0,0.9045,0.703791390656455,0.0166,7735.49,1,0,0,0,0,999999.0,1,1,0,0,0,1,0,0,0,1
138,8266,18,1,1,3232.94,0.13374048712264683,1,0.6643,13.22051145871904,0.0195,4833.65,1,0,0,0,0,999999.0,1,0,0,0,1,0,0,0,1,0
138,8267,17,1,1,149205.74,5.0,1,1.517,1.3904827475315484,0.9981,157254.87,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
138,8268,17,0,0,59023.29,5.0,0,3.7507,1.3830476378796281,0.3721,85261.8,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8269,2,1,0,199793.84,5.0,1,4.2727,89.82367829057375,0.9147,206901.76,1,0,0,0,0,999999.0,0,0,1,0,0,1,0,1,0,0
138,8270,15,1,0,9940.09,2.485103687492679,1,2.559,71.54843071619446,0.0355,10797.4,1,0,0,0,0,999999.0,1,1,0,0,1,0,0,0,1,0
138,8271,17,1,0,4639.93,0.6269968641663437,1,2.3397,5.853999523353027,0.0291,6488.41,1,0,0,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
138,8272,17,1,0,6881.43,1.412812093232255,1,1.1704,50.998340110780084,0.0369,8887.89,1,1,0,0,0,999999.0,0,1,0,0,1,0,0,1,0,0
138,8273,21,1,0,8197.75,1.8742817797475526,1,1.9714,8.178139790681335,0.026,8594.3,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8274,20,1,1,7449.94,1.6121178330833639,1,3.696,68.76146618341862,0.0404,8142.33,1,1,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
138,8275,2,1,0,10083.84,2.5354989313821386,1,3.2073,65.28239967931161,0.0513,10633.74,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
138,8276,18,1,0,10255.0,2.5955034527325385,0,6.5917,44.94599852474502,0.0596,12376.0,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
138,8277,4,1,0,5732.9,1.0101654882627829,0,1.0537,51.79734285155331,0.0165,6219.42,1,0,0,0,0,999999.0,0,1,0,0,0,1,0,0,0,1
138,8278,20,1,0,75323.07,5.0,0,2.4312,24.468594341990386,0.3448,78108.41,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
138,8279,16,1,0,2438.3,-0.1448409153421917,1,1.011,14.649036643033584,0.0167,2559.07,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,1,0,0
138,8280,1,0,0,2200.11,-0.2283445198084908,1,0.7585,48.60955556602814,0.0135,2781.18,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
138,8281,21,1,0,178725.42,5.0,0,3.1,1.2803915409081958,0.9676,193832.98,1,0,0,0,0,999999.0,0,0,0,0,0,0,1,0,0,1
138,8282,3,1,0,11217.21,2.9328308101090768,1,3.0195,1.4867344298425063,0.0691,15001.39,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,1,0
138,8283,20,1,0,90392.86,5.0,1,1.058,1.8902143308500086,0.3686,134482.9,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
138,8284,3,1,0,6006.99,1.1062547571160846,0,3.7235,1.5393643813195113,0.0379,6346.41,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
138,8285,21,1,0,8629.3,2.025572684098832,0,3.8266,18.693687199760785,0.0599,9040.77,1,0,0,0,0,999999.0,1,1,0,0,1,0,0,0,0,1
138,8286,19,1,0,7863.72,1.7571790088508825,0,1.6483,48.765080273226104,0.0409,7964.83,1,0,0,0,0,999999.0,1,1,0,0,0,1,0,0,1,0
138,8287,4,1,0,9053.67,2.174346455572712,0,3.5315,0.35435827827205846,0.0578,10049.06,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8288,4,1,0,151297.62,5.0,0,2.2768,31.318636004240066,0.6783,206385.97,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,1,0,0
138,8289,15,1,0,11101.9,2.8924059365585117,0,2.7682,1.2732834197476464,0.0704,11473.71,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8290,20,1,0,11206.64,2.9291252259149094,0,0.7766,81.401731522161,0.0676,13322.78,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8291,15,1,0,1012.51,-0.6446881138476058,1,2.6158,4.566592561414413,0.0045,1200.91,1,0,0,0,0,999999.0,0,0,0,0,0,0,1,0,0,1
138,8292,21,1,0,3185.78,0.11720734137080732,0,0.8686,93.74682799189128,0.0159,4228.06,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
138,8293,21,1,0,6509.58,1.2824505527780237,0,0.5081,20.419812351117766,0.027,9267.55,1,0,0,1,0,999999.0,0,0,0,0,1,0,0,1,0,0
138,8294,21,1,1,5077.41,0.7803666818829418,1,2.0211,85.84137381918757,0.0356,5722.11,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
138,8295,16,1,0,9557.02,2.350808688697997,0,0.8044,1.0404299125138223,0.0286,11514.79,1,0,0,0,0,999999.0,0,1,0,0,0,1,0,0,0,1
138,8296,20,1,1,5160.02,0.8093277329974344,0,3.4755,44.36896955645447,0.0195,7562.27,1,0,0,0,0,999999.0,1,0,0,0,0,1,0,0,0,1
138,8297,16,1,0,10308.48,2.614252236337466,0,3.4754,89.14682996313621,0.0434,15267.81,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8298,20,1,1,2112.36,-0.25910752955666555,0,6.1639,82.14235317016497,0.0079,3035.71,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
138,8299,20,1,0,1059.17,-0.6283302559005991,0,5.1336,16.156431930898975,0.0051,1433.44,0,0,0,0,1,2.94,1,0,0,0,1,0,0,0,0,1
138,8300,1,1,1,10586.18,2.7116070831416614,0,0.5399,1.4196619905226628,0.0388,10741.01,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8301,0,1,0,7396.47,1.5933725552345332,1,3.1197,1.4852038794933788,0.0403,10536.96,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
138,8302,16,1,0,6622.94,1.3221918038897396,1,3.5383,0.9765477608577198,0.0425,7514.36,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,1,0
138,8303,17,1,0,1024.65,-0.6404321259462629,0,6.9164,22.91594280652623,0.0068,1188.24,1,1,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
138,8304,17,1,0,5604.44,0.965130545445113,0,3.2578,1.690248324999474,0.0149,7608.3,1,1,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8305,20,1,0,60948.49,5.0,0,3.1292,0.22575620431828466,0.1904,85664.07,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
138,8306,19,1,0,2819.48,-0.011208504449778632,0,1.6631,90.9125433236699,0.0097,3757.33,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
138,8307,20,1,0,6777.22,1.376278608948981,1,0.7356,1.6903675073596967,0.0467,7031.58,1,0,0,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
138,8308,20,1,0,3658.73,0.2830120759622517,0,2.2564,1.8688819754989108,0.0092,4028.04,1,0,1,0,0,999999.0,0,0,0,0,0,0,1,0,0,1
138,8309,15,0,0,9571.44,2.355863988989378,0,3.6176,0.7659254769818507,0.0565,13773.18,1,0,0,0,0,999999.0,1,0,1,0,1,0,0,0,0,1
138,8310,16,1,1,6285.36,1.203844489578756,0,3.7629,42.7120391260765,0.0352,6842.89,1,0,0,0,0,999999.0,0,0,0,0,0,0,1,0,0,1
139,8311,8,1,1,35654.24,0.9210400257389281,1,1.6625,10.688045855749998,0.1134,47098.77,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
139,8312,8,0,0,70786.86,2.8139222284411396,0,0.9231,64.06045902921142,0.4333,71996.89,1,1,0,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
139,8313,7,1,0,24348.71,0.3119184592541078,0,1.3705,30.14731231292882,0.0955,25873.32,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8314,9,1,0,117150.17,5.0,0,1.8552,62.096725162486145,0.4526,159256.84,1,1,0,0,0,999999.0,0,1,0,0,0,0,1,0,1,0
139,8315,5,0,1,71424.36,2.848269578687795,0,1.2297,1.7415756520444605,0.5195,76889.74,1,0,1,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
139,8316,6,0,0,25151.48,0.35517025903059063,0,1.5646,0.6467195710807597,0.0946,36600.43,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8317,7,1,0,65786.73,2.5445242419488876,0,0.9755,1.5258943067208528,0.2999,69257.89,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8318,8,1,1,54779.69,1.9514847783270077,0,1.4359,93.73252073105107,0.158,68037.07,1,0,1,0,0,999999.0,0,1,0,0,1,0,0,1,0,0
139,8319,11,1,0,22782.54,0.2275360442959829,1,1.5685,16.253676437552556,0.0849,26459.98,1,1,0,0,0,999999.0,1,0,0,0,1,0,0,0,0,1
139,8320,6,1,0,42475.88,1.288577685874765,0,0.4794,0.2705718298993435,0.2946,62920.82,1,0,0,0,0,999999.0,0,1,0,0,0,0,1,0,1,0
139,8321,5,1,1,59595.06,2.2109282292403223,1,1.3849,1.0497208431788438,0.2362,88608.54,1,0,0,0,0,999999.0,0,1,1,0,1,0,0,0,1,0
139,8322,9,1,0,28292.63,0.5244097558577003,0,1.5829,17.059184038068913,0.1037,40228.45,1,0,0,1,0,999999.0,1,0,0,0,1,0,0,0,1,0
139,8323,9,1,1,26969.4,0.4531165099488656,0,1.2366,1.2018244541659824,0.1966,28849.72,1,1,1,0,0,999999.0,1,0,0,0,0,0,1,0,0,1
139,8324,11,1,1,49447.2,1.6641798344575345,0,1.0313,53.82832860401699,0.2163,65314.34,1,1,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
139,8325,6,1,1,59296.67,2.194851514197029,0,1.0414,38.7932144481566,0.4265,66454.55,1,1,1,0,0,999999.0,0,1,0,0,0,0,1,1,0,0
139,8326,11,1,0,138984.14,5.0,1,0.851,0.23252282268597585,0.4147,205341.25,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
139,8327,5,1,0,14552.87,-0.21586373280894994,0,1.4866,53.49972805256518,0.0754,18931.5,1,0,1,0,0,999999.0,1,0,0,0,0,1,0,0,0,1
139,8328,8,1,0,57466.25,2.0962317858229373,0,0.5648,1.792277314202363,0.2018,68776.69,1,1,0,0,1,0.58,1,0,0,0,1,0,0,0,0,1
139,8329,3,1,1,71720.63,2.864232071954582,0,1.9247,20.37372379723044,0.2278,91407.58,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,1,0,0
139,8330,8,0,0,53274.95,1.8704121009777483,1,1.5988,25.522609701578965,0.1767,55434.2,0,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8331,6,1,0,169412.69,5.0,0,0.5073,19.65548247388006,1.0,221637.06,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
139,8332,5,1,0,49258.77,1.65402756589757,0,0.6238,1.2184525148350578,0.1514,70153.32,1,1,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
139,8333,9,1,0,57358.31,2.090416173296468,0,1.9718,1.9828354110907875,0.3743,78289.86,1,1,0,0,0,999999.0,1,0,0,0,1,0,0,0,1,0
139,8334,11,1,0,72847.51,2.9249463339874464,0,1.4027,71.53343536412143,0.265,102772.36,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8335,7,1,1,67600.41,2.64224204931415,0,1.559,1.9293486537488422,0.3983,68005.23,1,0,0,0,0,999999.0,0,1,0,0,0,1,0,0,0,1
139,8336,9,1,0,72165.89,2.8882218777127404,1,1.7114,29.71372684167567,0.2928,90716.5,1,0,1,0,0,999999.0,0,0,1,0,0,1,0,0,0,1
139,8337,7,1,0,7835.84,-0.5777651948125475,0,0.5595,0.995826977156394,0.0402,11551.5,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
139,8338,8,0,0,57225.38,2.0832541446403297,0,1.2719,1.350800454210551,0.2165,59832.84,1,1,0,0,1,0.65,0,0,0,0,1,0,0,0,0,1
139,8339,9,1,0,59665.45,2.2147207154895177,1,0.4374,1.768726204123067,0.3752,65589.54,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8340,3,1,0,18817.18,0.013889599160173483,0,1.4387,74.64381049873191,0.095,19547.5,1,1,1,0,0,999999.0,0,1,0,0,1,0,0,0,0,1
139,8341,9,1,0,66046.86,2.5585395771954174,0,1.3899,1.8937455028314245,0.2357,91570.81,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8342,10,1,0,31092.49,0.6752611630131534,0,0.6859,1.5762872464217696,0.1333,45127.63,1,1,1,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8343,7,1,1,35175.48,0.8952453003991812,1,0.3437,32.57113206578009,0.1542,45059.31,1,1,0,0,1,2.13,1,1,0,0,1,0,0,0,0,1
139,8344,7,1,0,65018.84,2.5031517136651162,0,1.5815,1.365752288448455,0.2163,70049.83,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8345,11,1,0,134572.78,5.0,1,1.622,43.66705872806419,0.5805,160453.5,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8346,9,1,0,62877.25,2.387766706896904,0,1.2546,36.62697886783051,0.1712,92118.82,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8347,10,1,0,91037.26,3.904977258142905,0,0.7002,1.5138423332080317,0.3328,131016.97,1,1,1,0,0,999999.0,0,0,0,0,0,1,0,1,0,0
139,8348,11,1,0,69929.92,2.767751846762129,1,1.3392,1.0776353959458058,0.4682,99605.41,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8349,8,1,1,57140.39,2.078675036722741,0,1.9227,0.1033025929795491,0.217,63218.73,1,0,0,0,0,999999.0,0,1,0,0,1,0,0,1,0,0
139,8350,11,1,0,54618.47,1.9427985354928652,0,1.0843,86.28892496139777,0.3391,65926.64,1,1,1,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
139,8351,6,1,1,35503.37,0.9129114222382021,0,1.7977,24.44658416048235,0.1255,39493.43,1,0,0,0,1,1.64,1,1,0,0,1,0,0,0,1,0
139,8352,5,1,1,24793.41,0.33587809322224554,1,0.7824,32.047049506501,0.1637,28023.9,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8353,7,1,0,13016.96,-0.29861579354203377,0,0.5722,70.34393683685718,0.0682,18511.92,1,1,1,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
139,8354,11,1,0,88597.95,3.7735516347230313,0,1.093,32.82036573389237,0.397,102594.04,1,1,0,0,0,999999.0,0,0,0,0,0,1,0,1,0,0
139,8355,7,1,0,48749.39,1.6265830901820542,1,1.0861,81.64501104876612,0.2544,55622.31,1,0,0,0,0,999999.0,1,1,0,0,1,0,0,1,0,0
139,8356,2,1,1,46462.76,1.5033835897985088,0,1.2958,0.7332962728393986,0.3122,58579.94,1,1,0,0,0,999999.0,1,0,0,0,1,0,0,1,0,0
139,8357,8,1,0,70232.77,2.784068858561658,0,1.5707,68.50514959707859,0.1864,74423.56,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8358,7,1,1,72567.13,2.909839965262494,0,1.4228,1.1050818542422163,0.436,104902.18,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
139,8359,1,0,0,21267.41,0.1459035724854489,1,1.8595,69.39191959732162,0.1396,22623.14,1,1,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8360,5,1,0,156648.92,5.0,0,0.879,52.10064905465079,1.0,195582.4,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,1,0,0
139,8361,8,1,0,91850.14,3.948773766485653,0,1.732,89.12608377609965,0.6024,134238.19,1,0,0,0,0,999999.0,0,0,1,0,1,0,0,1,0,0
139,8362,4,1,0,66971.6,2.6083629005947784,1,1.3138,39.49998323004367,0.4123,67018.49,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8363,7,1,0,147707.24,5.0,0,0.2778,1.6504579099044963,0.8947,203550.75,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
139,8364,1,1,0,71751.48,2.8658942143155377,0,0.5281,91.81540779229508,0.5343,80230.42,0,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
139,8365,5,1,0,63535.55,2.423234723630039,0,0.332,37.69361398006733,0.3709,64500.7,1,0,0,0,0,999999.0,0,0,1,0,0,0,1,1,0,0
139,8366,5,1,0,5385.3,-0.7097958703787273,1,0.747,15.024789755977014,0.0187,6803.95,1,1,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8367,11,1,1,24977.94,0.34582023681599505,0,0.4526,42.890573781611764,0.1107,26824.01,1,0,0,1,0,999999.0,1,0,1,0,1,0,0,1,0,0
139,8368,9,1,0,27257.95,0.46866306353894005,1,0.9876,8.496310421837798,0.141,34263.96,1,1,0,0,0,999999.0,0,0,0,0,0,0,1,1,0,0
139,8369,3,1,0,9652.27,-0.479899222407006,0,1.3132,1.2623774929651224,0.0388,11324.77,1,0,0,0,0,999999.0,0,1,0,0,0,1,0,0,0,1
139,8370,6,1,0,25115.03,0.35320639876942883,1,0.8382,55.86025695454596,0.1394,32157.06,1,1,0,0,1,2.42,0,0,0,0,1,0,0,0,0,1
139,8371,10,1,1,23544.62,0.2685955402582908,0,1.6181,12.002548212280425,0.1635,31688.71,1,1,0,0,0,999999.0,1,0,0,0,0,1,0,0,0,1
139,8372,10,1,0,73303.72,2.9495261059969007,0,0.847,25.809807639925644,0.4795,96109.64,1,0,1,0,0,999999.0,0,1,1,0,1,0,0,1,0,0
139,8373,9,1,0,39528.41,1.1297733181390632,0,1.5171,1.0771496166439543,0.2,43816.94,0,0,0,1,0,999999.0,1,0,0,0,1,0,0,0,0,1
139,8374,7,0,1,44738.29,1.4104722563399201,0,1.4896,16.088070797957855,0.1124,54013.48,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8375,10,1,0,45462.24,1.4494773766710045,0,0.5689,0.27293570466422074,0.1785,48756.83,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8376,6,1,0,58606.53,2.157668015688438,0,0.7842,84.87190838725243,0.2277,68657.26,1,0,1,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
139,8377,10,1,1,18120.11,-0.023667275249922595,0,1.0592,58.13797362059222,0.1011,25846.05,1,0,1,0,0,999999.0,0,0,0,0,0,1,0,1,0,0
139,8378,8,0,0,57224.3,2.083195956188148,0,0.4408,0.22950205130002774,0.2743,62112.76,1,0,0,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
139,8379,2,1,0,48428.67,1.6093032750116896,1,0.3107,45.88956890036568,0.2673,55757.21,1,0,0,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
139,8380,6,1,1,14174.3,-0.2362604016448346,0,1.4291,58.87432854304035,0.0638,17464.87,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
139,8381,5,1,1,53406.06,1.8774760713163194,0,0.436,1.321912608653932,0.1501,54257.38,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8382,8,0,0,67812.08,2.653646447159969,0,1.4462,66.22902642497796,0.3843,75787.03,0,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
139,8383,11,1,0,62315.2,2.3574844665735584,0,0.8258,0.22729256229479688,0.2718,71608.29,1,1,1,0,0,999999.0,0,0,0,0,0,1,0,0,0,1
139,8384,7,1,1,56874.26,2.064336432297419,0,1.7758,31.11744286150712,0.4173,60213.56,1,0,1,0,0,999999.0,0,0,1,0,1,0,0,1,0,0
139,8385,6,1,0,67690.84,2.6471142546205106,0,7.3373,0.9924923234495582,0.2237,76765.5,1,0,0,0,0,999999.0,1,0,0,0,1,0,0,1,0,0
139,8386,10,1,1,52679.13,1.8383103939597678,0,1.096,54.86386708556973,0.2977,65882.63,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
140,8387,8,1,0,61107.61,5.0,0,0.7864,0.4273482132310725,0.4543,87925.42,1,0,1,0,0,999999.0,0,0,0,0,0,0,1,1,0,0
140,8388,7,1,0,20071.12,1.3152313887782405,1,1.9553,26.918883772614986,0.0838,29873.46,1,0,0,0,0,999999.0,0,1,0,0,0,1,0,0,0,1
140,8389,6,1,1,14316.57,0.6514691759031769,1,1.5888,8.247587753939424,0.1071,17234.66,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,1,0,0
140,8390,6,1,0,199511.42,5.0,1,2.8305,20.29020160844601,1.0,228011.64,1,0,0,0,0,999999.0,1,0,0,0,1,0,0,0,1,0
140,8391,12,1,1,2716.59,-0.6865378609818067,0,2.6331,1.1686145831862513,0.0109,2876.63,1,1,0,0,0,999999.0,0,0,1,0,0,1,0,0,1,0
140,8392,10,1,0,9001.98,0.038454427760631356,1,1.9841,64.48729730925119,0.0336,12528.99,1,1,1,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
140,8393,6,1,0,31080.73,2.58514182425824,0,2.2535,67.51095831116103,0.1857,35185.15,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
140,8394,10,1,0,21326.57,1.4600420638360643,0,0.8921,22.9829248913648,0.1319,27356.42,1,1,0,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
140,8395,2,1,0,32218.32,2.7163578630005474,0,1.3722,4.076862781618676,0.104,43414.32,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
140,8396,6,1,0,27418.1,2.1626734481484493,0,2.8326,1.6849082503290698,0.1938,30103.3,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
140,8397,8,1,0,25685.2,1.9627910005737135,0,0.6784,0.4213164329801834,0.1139,31107.76,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
140,8398,12,1,0,6011.41,-0.3064947621773793,0,1.8105,48.50239907494669,0.0317,7949.48,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
140,8399,9,1,1,56155.05,5.0,0,2.0506,33.079773619189325,0.3558,66431.92,1,0,1,0,0,999999.0,0,0,0,0,1,0,0,0,1,0
140,8400,2,1,1,2765.77,-0.6808651627466369,1,1.1647,41.93113470046312,0.0187,3808.04,1,1,0,0,0,999999.0,0,0,1,0,1,0,0,0,0,1
140,8401,7,1,0,29418.61,2.3934235405933313,1,1.5706,0.12601229876131517,0.179,41117.82,1,0,1,0,0,999999.0,0,0,0,0,0,0,1,0,0,1
140,8402,7,1,1,19347.45,1.2317592144828922,0,2.1878,70.91399918274236,0.0783,24360.02,1,0,0,0,0,999999.0,0,0,0,0,1,0,0,0,0,1
